,age,attrition,business_travel,distance_from_home,education,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income_$,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,worklife_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,remote_work
576,33,yes,non-travel,14,3,,3,M,3,1, laboratory technician ,4,married,,5,Yes,13,3.0,3,full-time,1,8.0,1.0,5,0,4,no
577,31,yes,non-travel,29,2,,3,M,2,1, laboratory technician ,2,,,0,No,11,3.0,2,part-time,0,,4.0,5,1,4,yes
578,37,no,non-travel,6,4,,3,M,3,2, sales executive ,4,,6502.0,4,No,14,3.0,2,full-time,1,,4.0,5,0,1,yes
579,50,no,non-travel,4,1,,1,M,3,5, research director ,2,divorced,,3,No,14,3.0,1,full-time,2,28.0,2.0,10,1,6,no
580,42,no,travel_frequently,26,3,,3,F,3,4, sales executive ,2,married,13525.0,5,,14,3.0,4,full-time,1,,,20,4,8,yes
581,27,no,non-travel,2,3,,4,M,3,2, sales executive ,3,,,1,Yes,11,3.0,1,part-time,0,5.0,3.0,5,0,4,yes
582,27,no,non-travel,1,1,marketing,3,M,3,2, sales executive ,2,,6349.0,0,Yes,13,3.0,4,full-time,1,,,5,1,4,yes
583,41,no,travel_rarely,6,3,,4,M,2,2, manufacturing director ,2,single,,6,Yes,15,3.0,4,full-time,0,,3.0,5,1,2,yes
584,37,no,travel_rarely,10,3,medical,3,F,3,1, laboratory technician ,1,,,6,No,20,4.0,2,part-time,1,,3.0,5,0,3,yes
585,40,yes,non-travel,22,2,,22,M,2,2, sales executive ,3,,6380.0,2,Yes,12,3.0,1,full-time,2,8.0,3.0,6,1,0,yes
586,55,no,non-travel,2,3,,3,F,3,4, manager ,4,single,,2,Yes,13,3.0,3,full-time,0,,3.0,5,1,2,no
587,26,yes,travel_frequently,3,1,,3,M,3,1, research scientist ,1,,3102.0,0,,22,4.0,3,full-time,0,,3.0,6,0,4,yes
588,40,no,travel_rarely,2,2,marketing,4,F,3,2, sales executive ,2,divorced,,7,,12,3.0,3,full-time,2,,3.0,5,1,3,yes
589,25,no,non-travel,4,2,,2,F,2,2, sales executive ,4,single,,1,Yes,11,3.0,2,full-time,0,5.0,3.0,5,1,3,no
590,30,no,non-travel,12,3,,2,F,3,2, sales executive ,3,single,,0,No,11,,2,full-time,0,,3.0,5,4,4,yes
591,52,no,travel_rarely,32,3,,4,M,2,3, manufacturing director ,3,married,,2,,14,,3,part-time,0,,3.0,5,0,4,no
592,42,no,travel_frequently,12,2,,1,F,3,2, research scientist ,3,,4556.0,2,No,11,3.0,2,full-time,1,19.0,3.0,5,0,2,no
593,30,no,travel_rarely,2,3,life sciences,3,F,1,2, manufacturing director ,4,,,2,No,20,4.0,3,full-time,0,11.0,3.0,5,0,2,yes
594,35,no,travel_rarely,22,3,life sciences,4,M,1,1, laboratory technician ,3,single,4230.0,0,No,15,3.0,3,full-time,0,,3.0,5,4,3,no
595,31,no,travel_rarely,7,3,,3,M,2,3, manager ,4,divorced,,9,,21,4.0,3,part-time,1,10.0,2.0,5,0,1,yes
596,35,no,travel_rarely,1,3,,1,F,3,2, sales executive ,3,single,4859.0,1,,16,3.0,4,part-time,0,5.0,3.0,5,0,3,yes
597,25,no,non-travel,13,1,,2,M,3,1, sales representative ,3,,,1,,11,3.0,3,full-time,0,7.0,3.0,7,0,6,yes
598,32,no,travel_rarely,9,4,,1,F,3,2, research scientist ,4,married,6322.0,1,,12,3.0,4,full-time,1,6.0,,6,0,5,no
599,47,yes,non-travel,27,2,life sciences,2,F,4,2, sales executive ,3,,,4,Yes,12,3.0,4,full-time,0,8.0,3.0,5,1,3,no
600,30,no,travel_frequently,5,4,life sciences,2,M,2,1, research scientist ,4,divorced,,9,No,12,3.0,2,part-time,1,10.0,2.0,5,0,3,yes
601,45,no,non-travel,9,3,marketing,4,M,3,3, sales executive ,1,divorced,10761.0,4,Yes,12,3.0,3,part-time,1,18.0,3.0,5,0,2,no
602,36,no,travel_rarely,8,3,life sciences,1,M,2,1, human resources ,1,,,0,,21,4.0,3,part-time,0,,3.0,5,0,3,yes
603,31,no,non-travel,11,4,,4,M,3,1, research scientist ,4,,,3,,19,3.0,2,full-time,1,,3.0,6,0,2,yes
604,37,no,travel_frequently,21,2,medical,3,F,3,1, sales representative ,4,married,2973.0,5,,15,3.0,2,part-time,1,,3.0,5,0,0,no
605,39,no,travel_rarely,2,3,life sciences,4,F,2,2, human resources ,4,,5204.0,8,No,11,3.0,3,part-time,2,13.0,3.0,5,0,4,no
606,42,no,non-travel,14,2,,3,F,2,2, sales executive ,3,,,7,,17,3.0,1,part-time,0,,3.0,5,0,3,yes
607,30,no,travel_rarely,8,2,,3,M,3,3, sales executive ,3,,,5,No,11,3.0,1,full-time,1,,4.0,8,7,7,no
608,50,no,non-travel,1,2,medical,4,M,3,4, research director ,4,divorced,17399.0,9,No,22,,3,full-time,1,32.0,2.0,5,1,3,yes
609,59,no,travel_rarely,1,2,,2,M,3,3, manager ,4,,,3,Yes,14,3.0,3,full-time,1,14.0,1.0,6,0,4,yes
610,54,no,non-travel,2,4,life sciences,3,F,2,3, sales executive ,3,married,,6,No,11,3.0,2,part-time,1,13.0,3.0,9,7,0,yes
611,56,no,non-travel,9,3,medical,1,F,3,1, research scientist ,3,married,,2,No,19,3.0,2,full-time,1,18.0,3.0,5,0,3,no
612,48,no,non-travel,1,4,,1,M,4,4, manager ,4,single,16885.0,2,No,22,,3,full-time,0,,2.0,5,2,1,yes
613,39,no,non-travel,9,3,life sciences,3,M,3,2, laboratory technician ,2,single,,9,No,15,3.0,3,part-time,0,9.0,2.0,5,0,3,no
614,35,no,travel_rarely,8,4,technical degree,3,M,3,1, human resources ,3,,4323.0,1,No,17,3.0,2,full-time,0,6.0,1.0,5,1,4,yes
615,42,no,travel_rarely,4,4,marketing,2,M,3,2, sales executive ,1,single,5155.0,7,No,13,3.0,4,part-time,0,,,6,1,5,no
616,44,yes,non-travel,10,4,,3,M,3,1, research scientist ,3,single,2936.0,1,Yes,11,3.0,3,full-time,0,6.0,3.0,6,0,2,no
617,29,no,travel_rarely,15,1,,2,F,1,1, research scientist ,4,married,,0,Yes,18,,1,full-time,1,6.0,2.0,5,1,3,no
618,33,no,non-travel,2,3,human resources,2,M,3,1, human resources ,3,,,1,No,13,3.0,4,full-time,1,5.0,3.0,5,1,4,yes
619,54,no,travel_frequently,1,4,,4,F,3,3, manufacturing director ,3,,,7,No,17,3.0,1,full-time,1,33.0,1.0,5,1,4,no
620,46,no,non-travel,4,2,,4,F,2,5, manager ,2,married,18789.0,2,,14,3.0,3,full-time,1,,3.0,11,0,8,yes
621,30,no,non-travel,9,2,medical,3,F,3,2, manufacturing director ,3,single,,7,Yes,18,,3,full-time,0,10.0,3.0,8,1,7,yes
622,32,yes,travel_rarely,7,2,life sciences,4,M,3,2, laboratory technician ,3,,4883.0,1,,18,3.0,1,full-time,1,,3.0,10,1,1,yes
623,40,yes,non-travel,25,4,,4,M,2,3, sales executive ,2,single,,2,Yes,12,3.0,3,part-time,0,9.0,3.0,5,1,0,yes
624,34,no,non-travel,26,1,,1,F,2,1, research scientist ,3,divorced,2029.0,1,No,20,4.0,3,full-time,3,5.0,3.0,5,0,0,yes
625,39,no,travel_rarely,21,4,,1,M,2,2, sales executive ,4,married,,3,,12,3.0,4,full-time,2,8.0,4.0,5,1,4,no
626,37,no,non-travel,4,1,,3,M,3,1, research scientist ,3,married,2996.0,7,Yes,15,3.0,4,full-time,0,8.0,3.0,6,1,3,no
627,33,no,non-travel,41,1,life sciences,41,M,3,2, sales executive ,4,married,,6,,13,3.0,1,full-time,0,8.0,4.0,5,1,2,yes
628,39,no,non-travel,25,2,,3,M,3,3, healthcare representative ,3,,,3,No,21,4.0,2,full-time,1,13.0,3.0,6,0,5,no
629,52,no,travel_rarely,8,4,other,3,F,3,1, laboratory technician ,1,married,,9,No,13,,3,full-time,0,12.0,1.0,5,0,4,yes
630,36,no,non-travel,3,4,,1,F,3,2, sales executive ,2,single,9278.0,3,Yes,16,3.0,4,full-time,0,15.0,3.0,5,0,1,yes
631,36,no,non-travel,47,4,life sciences,47,M,2,2, laboratory technician ,4,single,,1,,16,3.0,3,part-time,0,10.0,2.0,10,1,8,yes
632,24,no,travel_rarely,4,1,,4,F,3,2, sales executive ,3,married,4162.0,1,Yes,12,3.0,3,full-time,2,,3.0,5,0,3,yes
633,34,no,travel_rarely,1,3,life sciences,4,F,2,1, laboratory technician ,2,,,5,No,17,3.0,1,full-time,1,7.0,2.0,5,0,2,no
634,28,no,non-travel,5,3,,4,M,3,2, sales executive ,1,single,,0,,18,3.0,4,full-time,0,,3.0,5,1,3,yes
635,33,no,travel_rarely,4,4,medical,1,F,2,1, laboratory technician ,2,,,8,No,11,3.0,4,full-time,0,8.0,3.0,5,0,2,yes
636,47,no,travel_rarely,14,3,medical,3,F,3,2, sales executive ,3,married,,3,,17,3.0,3,part-time,1,,2.0,5,1,2,yes
637,40,yes,non-travel,9,4,life sciences,4,M,3,1, laboratory technician ,1,single,,3,,14,3.0,2,full-time,0,15.0,1.0,5,1,0,no
638,45,no,travel_rarely,49,3,technical degree,49,M,3,1, research scientist ,4,married,,4,No,20,4.0,4,full-time,1,,3.0,5,0,3,yes
639,40,no,travel_rarely,9,2,,1,M,3,2, sales executive ,1,,,0,,12,3.0,4,part-time,0,,4.0,8,7,1,yes
640,29,no,non-travel,2,1,life sciences,1,M,3,2, healthcare representative ,4,,8853.0,1,,19,3.0,4,part-time,1,6.0,4.0,6,1,3,yes
641,40,no,non-travel,14,2,life sciences,4,F,3,2, sales executive ,1,married,,1,No,15,3.0,3,full-time,1,5.0,3.0,5,1,2,yes
642,43,no,non-travel,27,3,,4,M,4,1, laboratory technician ,2,divorced,4876.0,5,,12,3.0,3,full-time,1,,,6,0,2,no
643,30,no,non-travel,7,3,,2,M,2,1, research scientist ,2,,2141.0,1,No,12,3.0,2,full-time,1,6.0,2.0,6,1,1,yes
644,38,no,non-travel,2,2,,4,F,2,3, manufacturing director ,3,,7756.0,3,,19,3.0,4,part-time,1,10.0,4.0,5,0,2,yes
645,37,no,travel_rarely,10,3,,2,F,3,1, research scientist ,2,married,3936.0,1,,11,3.0,1,full-time,1,8.0,1.0,8,7,7,no
646,39,no,travel_rarely,12,3,medical,4,M,3,2, manufacturing director ,2,,,4,No,21,4.0,3,full-time,0,,3.0,5,1,0,yes
647,36,no,travel_rarely,11,2,life sciences,11,M,4,2, healthcare representative ,1,divorced,6842.0,6,No,20,4.0,1,full-time,1,13.0,3.0,5,0,4,yes
648,23,yes,travel_rarely,8,1,medical,4,M,2,1, laboratory technician ,3,single,3989.0,1,,11,,1,part-time,0,5.0,3.0,5,1,2,yes
649,35,no,non-travel,2,4,,1,M,2,1, research scientist ,4,,4930.0,0,Yes,14,3.0,3,part-time,0,6.0,4.0,5,1,4,yes
650,31,no,travel_frequently,24,1,technical degree,4,F,3,2, manufacturing director ,4,single,,2,,20,4.0,4,part-time,0,9.0,2.0,5,1,4,yes
651,38,no,travel_rarely,6,2,other,4,F,2,1, laboratory technician ,3,married,3702.0,1,No,11,3.0,2,full-time,1,5.0,3.0,5,0,4,yes
652,35,no,non-travel,23,4,medical,2,M,1,1, laboratory technician ,3,married,2705.0,0,,16,,2,full-time,1,6.0,4.0,5,0,3,yes
653,40,no,non-travel,12,3,,2,F,3,2, healthcare representative ,1,,4448.0,2,,12,3.0,2,part-time,1,15.0,3.0,7,7,7,yes
654,27,no,travel_frequently,48,2,,48,F,3,1, laboratory technician ,4,single,2379.0,0,Yes,14,3.0,3,part-time,0,6.0,2.0,5,0,2,yes
655,41,no,non-travel,8,3,,3,F,3,2, sales executive ,2,,,5,No,21,4.0,3,part-time,1,14.0,3.0,5,1,4,yes
656,33,no,travel_rarely,15,4,marketing,2,M,3,2, sales executive ,3,single,5487.0,1,No,14,3.0,2,full-time,0,,2.0,10,0,9,no
657,49,no,non-travel,2,1,life sciences,2,M,3,5, research director ,4,married,,3,No,15,3.0,4,full-time,0,28.0,3.0,5,4,3,no
658,36,no,non-travel,9,4,,1,M,4,1, laboratory technician ,2,,2810.0,1,No,22,4.0,2,part-time,0,5.0,3.0,5,0,2,yes
659,41,no,non-travel,3,3,life sciences,3,M,2,2, sales executive ,2,divorced,8938.0,2,,11,3.0,3,full-time,1,14.0,3.0,5,0,4,no
660,29,no,non-travel,41,4,medical,41,F,2,1, research scientist ,1,single,,1,No,14,3.0,2,part-time,0,5.0,1.0,5,0,4,yes
661,31,no,non-travel,5,3,medical,2,M,3,2, manufacturing director ,1,,9936.0,0,No,19,3.0,2,full-time,0,10.0,3.0,9,1,7,yes
662,36,yes,travel_rarely,9,4,life sciences,3,M,2,1, sales representative ,1,single,,7,No,23,4.0,2,full-time,0,,,5,0,3,no
663,43,no,travel_rarely,2,2,medical,4,F,4,1, research scientist ,3,,,1,No,12,3.0,4,full-time,2,6.0,2.0,5,1,4,no
664,33,no,travel_frequently,18,3,life sciences,18,F,4,2, sales executive ,1,married,,2,No,19,,1,part-time,2,,3.0,5,1,3,no
665,44,no,non-travel,1,5,marketing,2,F,3,2, sales executive ,1,,5454.0,5,,21,4.0,3,full-time,1,9.0,2.0,4,1,3,no
666,38,no,non-travel,29,5,life sciences,4,F,3,2, laboratory technician ,4,single,,1,No,11,3.0,4,full-time,0,10.0,3.0,10,9,9,yes
667,50,no,non-travel,7,2,medical,2,F,2,5, research director ,3,divorced,18740.0,5,,12,,4,full-time,1,,2.0,27,13,8,no
668,59,no,travel_frequently,1,1,,1,F,2,2, sales executive ,3,single,5473.0,7,No,11,,4,part-time,0,20.0,2.0,4,1,3,no
669,40,no,travel_frequently,1,4,life sciences,3,M,2,4, healthcare representative ,2,married,13503.0,1,No,22,4.0,4,full-time,1,22.0,2.0,22,11,11,no
670,54,no,travel_rarely,2,4,technical degree,1,F,3,3, research director ,3,,13549.0,9,No,12,3.0,1,part-time,1,16.0,1.0,4,0,3,no
671,50,no,non-travel,47,3,,1,F,3,5, research director ,2,,18172.0,3,Yes,19,3.0,1,full-time,0,28.0,2.0,8,0,7,yes
672,54,no,non-travel,26,3,,4,F,4,4, manager ,4,single,,2,,12,,3,full-time,0,,3.0,5,4,4,yes
673,24,no,non-travel,18,1,life sciences,2,M,3,1, laboratory technician ,3,married,2774.0,0,No,12,3.0,3,part-time,1,,3.0,5,1,2,yes
674,37,no,travel_rarely,3,3,life sciences,3,M,3,3, sales executive ,4,,,2,No,12,3.0,1,full-time,0,,3.0,5,1,3,yes
675,30,no,travel_rarely,2,1,,2,M,2,1, laboratory technician ,4,single,,0,No,13,3.0,4,full-time,0,6.0,3.0,5,1,2,yes
676,34,no,travel_frequently,10,4,,10,F,3,1, sales representative ,3,,,6,No,18,3.0,4,full-time,1,,3.0,4,1,2,no
677,57,no,travel_rarely,24,2,,3,M,4,3, healthcare representative ,4,divorced,9439.0,3,,16,3.0,2,full-time,1,12.0,1.0,5,1,4,yes
678,38,no,travel_rarely,1,4,life sciences,1,F,2,2, sales executive ,4,single,,4,,22,,3,full-time,0,12.0,4.0,8,0,7,no
679,41,yes,travel_rarely,20,2,marketing,2,F,3,1, sales representative ,2,,,1,Yes,22,4.0,4,full-time,0,4.0,2.0,4,0,2,yes
680,42,no,non-travel,21,2,,3,F,3,2, manufacturing director ,3,divorced,5265.0,2,,16,3.0,2,part-time,1,11.0,3.0,5,0,2,no
681,34,no,non-travel,10,4,,4,M,3,1, research scientist ,3,divorced,3815.0,1,Yes,17,3.0,4,full-time,1,,4.0,5,2,0,yes
682,30,yes,non-travel,26,4,,3,F,2,2, sales executive ,1,,,5,,15,3.0,3,part-time,0,9.0,2.0,6,0,1,yes
683,29,yes,travel_rarely,13,1,medical,13,M,2,1, research scientist ,4,single,2389.0,1,,13,3.0,3,part-time,0,4.0,,4,0,1,yes
684,32,no,non-travel,4,2,,3,F,3,1, sales representative ,2,married,,2,No,11,,1,full-time,1,,3.0,4,1,2,no
685,25,no,non-travel,5,2,life sciences,2,M,4,2, healthcare representative ,1,,4000.0,1,No,12,3.0,4,full-time,2,6.0,3.0,6,1,5,yes
686,53,no,non-travel,3,4,,3,M,3,4, research director ,3,married,17584.0,3,Yes,16,3.0,4,full-time,3,21.0,2.0,5,1,3,yes
687,26,no,non-travel,11,2,medical,1,M,3,2, healthcare representative ,1,married,,1,,13,3.0,3,full-time,1,5.0,3.0,5,3,3,yes
688,28,no,non-travel,8,2,,4,F,3,1, research scientist ,4,,,1,No,21,4.0,4,part-time,0,,3.0,5,0,2,yes
689,28,no,travel_rarely,16,2,medical,2,M,4,2, healthcare representative ,1,single,5661.0,0,,19,3.0,3,full-time,0,9.0,3.0,8,0,7,yes
690,58,no,non-travel,1,4,life sciences,4,M,1,2, healthcare representative ,3,divorced,,2,Yes,13,3.0,4,full-time,1,,3.0,5,1,2,yes
691,27,no,travel_rarely,5,3,,3,F,3,1, research scientist ,2,single,,1,,12,3.0,2,part-time,0,4.0,,4,1,2,yes
692,54,no,travel_frequently,20,4,life sciences,4,F,3,2, research scientist ,3,,4869.0,3,,12,,4,full-time,0,20.0,2.0,4,0,3,no
693,40,no,travel_rarely,45,2,,45,M,1,2, sales executive ,4,married,,2,,22,4.0,3,full-time,3,,2.0,4,0,2,yes
694,29,no,non-travel,2,3,life sciences,4,M,3,2, sales executive ,3,,4649.0,1,,14,,1,full-time,1,,2.0,4,0,2,yes
695,50,no,travel_rarely,10,3,,4,M,2,3, healthcare representative ,4,,10496.0,6,No,15,3.0,4,full-time,0,20.0,3.0,4,1,3,no
696,24,yes,travel_rarely,1,1,technical degree,1,F,3,1, sales representative ,2,single,,1,Yes,16,3.0,2,full-time,0,6.0,3.0,5,1,4,yes
697,30,no,non-travel,37,3,,37,M,3,1, laboratory technician ,4,married,,4,,15,3.0,3,full-time,1,9.0,1.0,5,1,4,no
698,34,no,non-travel,2,4,,4,M,2,1, research scientist ,3,,2768.0,3,,12,3.0,3,full-time,1,14.0,3.0,7,5,7,yes
699,33,yes,travel_rarely,10,1,,1,M,1,1, laboratory technician ,4,divorced,3408.0,7,No,13,3.0,1,full-time,3,8.0,3.0,4,1,3,no
700,36,no,non-travel,30,4,medical,2,M,3,3, sales executive ,4,single,,1,,14,3.0,4,part-time,0,,2.0,10,9,7,yes
701,41,no,non-travel,10,2,,4,M,3,2, sales executive ,4,single,,7,No,14,3.0,4,full-time,0,,3.0,14,1,10,yes
702,39,no,travel_frequently,8,1,,3,F,3,1, laboratory technician ,3,married,3755.0,1,No,11,3.0,1,full-time,1,,3.0,8,0,7,yes
703,26,no,travel_rarely,28,2,marketing,1,M,3,2, sales executive ,2,married,,1,,20,4.0,4,full-time,2,,4.0,5,1,4,yes
704,24,yes,travel_frequently,7,3,,1,F,3,1, laboratory technician ,3,,,1,,16,3.0,4,part-time,1,6.0,3.0,6,1,2,yes
705,27,no,non-travel,6,4,,1,F,2,1, research scientist ,3,divorced,2187.0,0,No,12,3.0,3,full-time,2,6.0,2.0,5,0,3,yes
706,27,yes,travel_rarely,2,1,marketing,3,M,3,1, sales representative ,1,divorced,,0,No,11,3.0,2,full-time,1,5.0,3.0,4,0,2,yes
707,50,yes,non-travel,8,2,technical degree,2,M,3,2, sales executive ,3,married,,3,,14,3.0,1,full-time,1,18.0,3.0,4,1,3,no
708,23,no,travel_rarely,49,1,,2,M,3,1, laboratory technician ,1,,,1,No,14,3.0,4,part-time,1,5.0,4.0,4,0,2,yes
709,39,no,travel_rarely,24,3,,3,F,4,2, human resources ,2,,,9,,15,3.0,3,part-time,1,,1.0,8,3,6,no
710,52,no,non-travel,19,4,medical,4,M,3,1, research scientist ,4,,4258.0,0,No,18,3.0,1,full-time,1,,3.0,4,1,2,yes
711,26,yes,non-travel,8,3,,4,M,2,2, sales executive ,1,single,5326.0,6,No,17,3.0,3,full-time,0,,2.0,4,1,2,yes
712,54,no,non-travel,19,4,,4,F,3,2, manufacturing director ,1,divorced,5485.0,9,Yes,11,,2,full-time,2,,3.0,5,1,4,yes
713,37,no,travel_rarely,10,1,life sciences,4,F,3,1, research scientist ,1,divorced,2782.0,0,Yes,13,3.0,2,part-time,2,,2.0,5,4,3,no
714,50,no,travel_rarely,2,3,,3,M,3,4, research director ,3,,17639.0,5,,16,3.0,4,full-time,0,,3.0,4,0,3,no
715,42,no,non-travel,1,2,life sciences,4,F,2,2, manufacturing director ,4,married,6062.0,9,,13,3.0,4,full-time,1,8.0,3.0,4,0,2,no
716,38,no,travel_frequently,12,3,,1,M,2,2, healthcare representative ,1,,6288.0,2,,15,3.0,3,part-time,1,,2.0,4,1,2,no
717,25,no,travel_rarely,2,1,medical,1,M,4,1, research scientist ,1,single,3424.0,7,No,13,3.0,3,full-time,0,,2.0,4,0,1,no
718,32,no,non-travel,8,2,,3,F,4,2, research scientist ,3,married,,5,,12,3.0,3,full-time,1,9.0,2.0,5,1,3,yes
719,25,no,non-travel,3,1,,3,M,3,2, sales executive ,1,,4194.0,1,Yes,18,3.0,4,full-time,0,5.0,3.0,5,0,3,yes
720,42,no,non-travel,3,3,,3,F,4,2, laboratory technician ,4,married,,2,Yes,13,3.0,2,full-time,1,17.0,2.0,5,1,3,yes
721,33,no,non-travel,3,2,human resources,4,M,3,1, human resources ,2,divorced,,3,Yes,11,3.0,3,full-time,1,,4.0,4,0,3,no
722,29,no,travel_rarely,7,1,medical,1,F,2,1, laboratory technician ,4,,2532.0,6,No,14,3.0,3,part-time,3,8.0,3.0,4,0,3,no
723,38,no,non-travel,10,3,,3,F,3,2, sales executive ,4,,5666.0,1,Yes,13,3.0,2,part-time,0,6.0,3.0,5,1,3,yes
724,45,no,travel_rarely,1,4,,4,F,3,1, laboratory technician ,4,divorced,,3,No,14,,4,part-time,2,8.0,3.0,5,0,2,no
725,31,no,travel_frequently,1,1,,3,F,3,2, manufacturing director ,1,,,1,No,12,3.0,3,full-time,1,4.0,3.0,4,0,3,no
726,22,no,non-travel,8,1,life sciences,2,M,1,1, laboratory technician ,1,,,1,,15,3.0,1,full-time,1,4.0,2.0,4,1,1,yes
727,59,no,travel_rarely,2,3,,3,F,2,4, manufacturing director ,4,,13726.0,3,,13,3.0,1,part-time,0,,3.0,5,4,3,no
728,45,no,non-travel,11,2,,4,F,3,4, manager ,4,married,,3,No,13,3.0,2,full-time,1,26.0,4.0,9,1,1,no
729,45,no,travel_rarely,24,4,,2,M,3,1, human resources ,2,,,1,No,16,3.0,1,full-time,0,,3.0,6,0,4,yes
730,37,no,travel_rarely,3,3,,4,F,3,2, healthcare representative ,2,,4107.0,3,No,15,3.0,1,full-time,0,8.0,2.0,4,0,1,yes
731,26,no,non-travel,26,1,medical,1,F,2,1, research scientist ,3,,,1,No,13,3.0,3,part-time,2,,3.0,5,1,3,no
732,26,no,non-travel,1,2,medical,1,M,2,1, laboratory technician ,1,married,,1,No,16,3.0,1,full-time,2,6.0,3.0,5,1,3,yes
733,28,no,non-travel,42,1,,42,M,2,1, research scientist ,2,married,,0,No,17,3.0,1,part-time,0,,1.0,5,0,4,yes
734,24,no,non-travel,24,3,medical,4,M,3,1, laboratory technician ,2,single,3597.0,8,No,22,4.0,4,full-time,0,6.0,3.0,4,1,2,no
735,30,no,travel_rarely,10,3,marketing,3,M,2,2, sales executive ,3,married,,1,No,18,3.0,1,full-time,1,,3.0,10,1,4,no
736,43,yes,non-travel,9,3,,1,F,1,2, sales executive ,3,single,,8,No,13,,2,full-time,0,7.0,2.0,4,1,3,yes
737,30,no,travel_rarely,29,4,life sciences,3,M,3,2, sales executive ,1,divorced,4115.0,8,,19,3.0,3,full-time,3,8.0,3.0,4,0,3,no
738,46,no,travel_rarely,2,4,technical degree,4,M,3,2, manufacturing director ,4,divorced,,2,,11,3.0,3,full-time,1,,2.0,6,1,4,yes
739,42,no,non-travel,2,5,,4,M,4,2, human resources ,1,married,6272.0,7,No,16,3.0,1,full-time,1,,4.0,4,0,3,yes
740,25,no,non-travel,10,4,life sciences,3,M,3,2, sales executive ,4,single,,0,No,14,3.0,2,full-time,0,5.0,3.0,4,1,1,no
741,27,no,non-travel,4,2,,1,M,3,1, research scientist ,3,divorced,2517.0,1,,11,3.0,2,full-time,3,,,5,0,3,yes
742,56,no,travel_rarely,8,4,life sciences,4,M,3,5, manager ,2,single,,6,No,14,3.0,1,full-time,0,36.0,3.0,7,7,7,no
743,41,no,travel_frequently,1,3,marketing,3,F,3,2, sales executive ,1,,,0,,17,3.0,4,full-time,1,,3.0,9,1,7,yes
744,28,no,non-travel,26,3,life sciences,3,M,2,2, sales executive ,1,married,,1,,11,3.0,3,full-time,1,5.0,3.0,5,0,4,yes
745,52,no,travel_frequently,28,2,,4,F,4,4, manufacturing director ,3,married,,2,,11,3.0,2,full-time,1,,2.0,5,0,2,yes
746,26,no,travel_rarely,2,1,medical,1,M,2,1, research scientist ,4,single,3904.0,0,No,12,3.0,4,full-time,0,5.0,3.0,4,1,1,yes
747,49,yes,travel_frequently,28,2,,1,M,2,2, laboratory technician ,1,,,3,No,20,4.0,1,part-time,0,20.0,,4,1,3,yes
748,34,no,travel_frequently,1,4,other,4,M,3,1, research scientist ,1,,,5,,14,3.0,3,part-time,2,10.0,3.0,4,1,3,yes
749,32,no,non-travel,7,5,marketing,4,M,3,2, sales executive ,4,,9204.0,4,,12,3.0,3,part-time,1,7.0,,4,0,3,yes
750,33,no,non-travel,7,3,medical,4,M,3,2, sales executive ,1,,4373.0,0,No,14,3.0,1,full-time,2,5.0,3.0,4,0,3,no
751,29,yes,non-travel,13,3,,1,F,3,2, sales executive ,2,single,,5,No,11,,1,full-time,0,7.0,1.0,5,0,0,no
752,30,no,non-travel,16,3,life sciences,3,M,3,1, human resources ,3,,2064.0,0,,21,4.0,1,part-time,1,6.0,4.0,5,1,3,no
753,23,no,non-travel,11,1,life sciences,11,M,3,2, laboratory technician ,3,single,,0,No,14,3.0,2,full-time,0,5.0,3.0,4,1,2,no
754,33,no,non-travel,25,3,,4,M,2,2, manufacturing director ,2,,,1,No,13,3.0,4,full-time,0,5.0,3.0,5,0,2,yes
755,35,no,non-travel,28,4,,2,F,2,1, sales representative ,3,married,2430.0,0,,23,4.0,1,full-time,2,6.0,3.0,5,4,2,yes
756,38,no,travel_frequently,10,4,,3,M,3,2, human resources ,3,,,3,No,11,3.0,3,full-time,0,10.0,3.0,6,1,2,yes
757,28,no,non-travel,27,3,,2,F,1,2, manufacturing director ,1,divorced,4877.0,0,,21,4.0,2,full-time,1,6.0,2.0,5,0,0,yes
758,37,no,non-travel,19,3,life sciences,3,M,3,2, manufacturing director ,3,,,3,No,17,3.0,1,full-time,3,,2.0,4,0,2,no
759,24,no,non-travel,2,1,technical degree,1,F,3,1, research scientist ,4,,3760.0,1,,13,3.0,3,full-time,0,6.0,3.0,6,1,3,no
760,36,no,non-travel,7,3,,1,M,3,1, laboratory technician ,2,,2013.0,2,,11,3.0,3,full-time,0,,3.0,4,1,3,yes
761,38,no,travel_frequently,2,3,,4,F,2,1, laboratory technician ,2,,,1,,22,4.0,2,full-time,0,4.0,3.0,4,3,3,no
762,53,no,travel_rarely,24,4,medical,2,M,4,3, healthcare representative ,4,married,,3,No,15,3.0,3,full-time,0,11.0,3.0,4,1,2,no
763,37,no,travel_frequently,1,4,,3,M,1,2, sales executive ,4,,,1,,14,3.0,3,full-time,2,6.0,2.0,6,1,3,yes
764,24,no,non-travel,12,3,medical,3,M,4,1, research scientist ,3,married,,1,No,16,3.0,4,full-time,1,5.0,3.0,5,0,4,yes
765,29,no,travel_rarely,9,4,medical,4,F,3,1, laboratory technician ,3,,2974.0,9,No,17,3.0,3,full-time,1,,3.0,5,1,2,no
